episode,step,episode_return,cost_per_order,delivered,dropped,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
461,55581,-223.11199999999974,17.488760563380293,71,54,0.050000000000000044,2.4853034019470215,85,97,141,242,13645
462,55796,-222.15099999999993,18.77771153846153,52,37,0.050000000000000044,2.8283047676086426,62,82,71,172,13699
463,56133,299.691,10.679862500000011,80,45,0.050000000000000044,2.060060501098633,93,152,92,218,13783
464,56357,-335.3330000000001,20.617910714285706,56,49,0.050000000000000044,2.3956055641174316,67,84,73,169,13839
465,56627,-268.37100000000004,17.909560606060612,66,50,0.050000000000000044,2.687927007675171,87,49,134,233,13906
466,56817,-296.8699999999998,19.84392857142857,56,46,0.050000000000000044,2.261428117752075,70,59,61,135,13954
467,57085,366.4129999999999,9.795265060240979,83,45,0.050000000000000044,1.8125216960906982,92,118,58,161,14021
468,57282,-471.27400000000046,28.486484848484842,33,35,0.050000000000000044,1.8130271434783936,42,33,122,184,14070
469,57467,-320.0180000000001,20.251017543859646,57,49,0.050000000000000044,2.7105257511138916,68,46,71,148,14116
470,57764,-297.206,18.98655882352942,68,61,0.050000000000000044,2.4743759632110596,84,101,112,225,14191
471,58156,-338.5959999999993,19.868984126984127,63,62,0.050000000000000044,2.989067554473877,75,132,185,285,14289
472,58344,-505.50299999999993,29.394794117647052,34,39,0.050000000000000044,1.9293822050094604,45,35,108,163,14336
473,58683,-389.3560000000005,20.678031746031753,63,62,0.050000000000000044,2.200376033782959,77,98,164,260,14420
474,59000,-225.6020000000001,18.26753125000001,64,53,0.050000000000000044,2.014218807220459,81,88,148,250,14500
475,59526,87.98600000000027,13.224911764705897,68,48,0.050000000000000044,2.071821928024292,88,166,272,446,14631
476,60000,18.898000000000174,13.691506172839519,81,58,0.050000000000000044,2.5560712814331055,104,161,209,377,14750
477,60389,-246.77700000000004,17.157458333333345,72,70,0.050000000000000044,1.9514309167861938,93,152,144,265,14847
478,60780,-390.43399999999997,21.01368965517241,58,53,0.050000000000000044,1.9977030754089355,71,156,164,282,14945
479,61002,-313.13899999999956,20.229788461538455,52,42,0.050000000000000044,1.9395591020584106,68,35,119,191,15000
480,61455,-11.003999999999692,14.58865625000001,64,47,0.050000000000000044,2.1154911518096924,72,148,233,353,15113
481,61747,-248.19799999999972,18.027685714285724,70,59,0.050000000000000044,1.8942451477050781,78,88,126,227,15186
482,62007,-152.38199999999938,16.854699999999998,60,39,0.050000000000000044,1.9480575323104858,76,74,110,216,15251
483,62205,-413.7359999999998,22.76111999999999,50,48,0.050000000000000044,2.025017738342285,66,64,68,146,15301
484,62399,-324.2229999999999,21.48810869565217,46,38,0.050000000000000044,2.350277900695801,58,59,77,159,15349
485,62752,-714.0709999999993,26.141033898305086,59,74,0.050000000000000044,2.1842598915100098,86,92,175,287,15438
486,62933,-523.1649999999997,25.385222222222215,45,48,0.050000000000000044,2.213113307952881,59,39,83,147,15483
487,63234,-64.55899999999957,14.663658227848114,79,58,0.050000000000000044,2.1678366661071777,103,85,113,235,15558
488,63444,-428.9580000000002,22.81669387755101,49,46,0.050000000000000044,2.023101329803467,64,52,94,176,15611
489,63723,-321.10099999999926,20.551499999999994,54,46,0.050000000000000044,2.4819114208221436,69,78,132,241,15680
490,63887,-209.9899999999996,18.51745098039215,51,35,0.050000000000000044,1.893143653869629,59,45,60,127,15721
491,64242,-600.1509999999996,23.1563787878788,66,73,0.050000000000000044,2.030761241912842,84,88,183,293,15810
492,64616,223.2400000000005,10.882162162162178,74,41,0.050000000000000044,2.0083532333374023,89,137,148,267,15904
493,65096,243.4510000000001,10.627873239436633,71,41,0.050000000000000044,2.2913477420806885,85,198,197,364,16024
494,65497,181.435,11.798417721519003,79,50,0.050000000000000044,2.2421984672546387,91,161,149,288,16124
495,65749,-306.1219999999998,18.37854054054055,74,62,0.050000000000000044,2.3551838397979736,85,56,111,206,16187
496,65968,-501.6320000000002,23.138071428571426,56,58,0.050000000000000044,2.4470653533935547,68,61,90,176,16242
497,66274,-444.35899999999987,21.485915254237288,59,56,0.050000000000000044,1.9663468599319458,71,66,169,257,16318
498,66586,-643.6040000000002,25.46334482758621,58,70,0.050000000000000044,2.039034128189087,73,66,173,256,16396
499,66791,-303.1259999999999,22.12136585365853,41,33,0.050000000000000044,2.693119525909424,51,39,115,189,16447
500,66966,-228.80299999999994,19.00486538461538,52,38,0.050000000000000044,2.031857490539551,63,57,55,132,16491
501,67331,-315.0259999999999,18.40822857142858,70,67,0.050000000000000044,2.4649269580841064,86,134,145,260,16582
502,67622,667.9859999999985,7.460260869565233,92,37,0.050000000000000044,1.7558519840240479,104,120,67,194,16655
503,67884,-92.69999999999932,15.966811594202905,69,45,0.050000000000000044,2.53368878364563,80,83,99,202,16721
504,68341,152.31500000000065,12.47330985915494,71,47,0.050000000000000044,1.7513980865478516,83,166,208,348,16835
505,68574,-407.4209999999999,23.97583720930232,43,41,0.050000000000000044,2.069660186767578,52,35,146,209,16893
506,68903,-443.61400000000003,20.951900000000006,60,55,0.050000000000000044,2.9579670429229736,73,106,150,239,16975
507,69227,-728.5440000000001,25.771213114754104,61,76,0.050000000000000044,2.357006311416626,76,98,150,268,17056
508,69573,-502.01499999999953,24.101499999999987,50,52,0.050000000000000044,2.1932480335235596,62,90,194,307,17143
509,69755,-271.36999999999966,19.81339999999999,50,38,0.050000000000000044,1.7592142820358276,61,51,70,147,17188
510,70169,-441.4499999999994,21.493968253968255,63,62,0.050000000000000044,1.8028969764709473,76,105,233,359,17292
511,70390,-312.6549999999996,21.05908163265305,49,41,0.050000000000000044,2.327691078186035,65,80,76,166,17347
512,70607,-645.466,29.630380952380943,42,55,0.050000000000000044,2.27946138381958,58,60,99,170,17401
513,71088,11.963000000000319,13.944957142857154,70,53,0.050000000000000044,2.5340099334716797,90,202,189,346,17522
514,71393,5.140000000000132,14.05226666666668,75,58,0.050000000000000044,2.070866823196411,96,115,94,213,17598
515,71860,-340.07800000000003,18.78497368421054,76,70,0.050000000000000044,2.6825530529022217,97,128,242,384,17715
516,72241,-591.8409999999998,24.014770491803283,61,76,0.050000000000000044,2.4404616355895996,85,102,194,315,17810
517,72597,-607.159,25.087396551724133,58,69,0.050000000000000044,2.035806179046631,69,78,209,306,17899
518,72985,-3.597000000001003,14.321500000000015,78,49,0.050000000000000044,2.250514268875122,95,141,152,282,17996
519,73389,520.9899999999968,8.51067415730339,89,38,0.050000000000000044,1.734810471534729,121,127,156,322,18097
520,73772,-535.5640000000003,23.425758620689656,58,62,0.050000000000000044,1.65567147731781,73,123,187,301,18193
521,74167,617.5449999999968,7.216011904761922,84,28,0.050000000000000044,1.7223248481750488,97,167,131,278,18291
522,74506,814.7899999999994,5.580319148936189,94,29,0.050000000000000044,1.810024619102478,109,164,66,207,18376
523,74821,-105.92599999999923,15.519026315789487,76,63,0.050000000000000044,1.9705455303192139,92,75,148,256,18455
524,75090,346.1349999999993,9.851437500000008,80,37,0.050000000000000044,1.760345697402954,93,101,75,190,18522
525,75378,-205.03300000000087,17.640046875000003,64,47,0.050000000000000044,2.00553035736084,76,105,107,208,18594
526,75517,-314.5369999999999,19.354238095238095,63,53,0.050000000000000044,1.545910358428955,74,43,22,107,18629
527,75711,-396.9710000000002,22.57198039215686,51,49,0.050000000000000044,1.9885063171386719,61,53,80,166,18677
528,76093,-264.726,18.249641791044784,67,53,0.050000000000000044,1.963689923286438,81,101,200,313,18773
529,76394,-288.44700000000006,19.484759259259253,54,42,0.050000000000000044,1.792668342590332,68,106,127,253,18848
530,76722,-601.113,25.074879310344826,58,69,0.050000000000000044,2.0690925121307373,73,78,177,289,18930
531,77014,-113.9089999999999,16.160327586206893,58,34,0.050000000000000044,2.028388023376465,68,63,161,259,19003
532,77307,-310.2829999999999,19.41827419354839,62,52,0.050000000000000044,2.0304577350616455,72,86,135,251,19076
533,77431,-218.97599999999977,20.088399999999996,40,26,0.050000000000000044,1.964876651763916,48,32,44,103,19107
534,77817,-137.8439999999996,16.31759420289856,69,53,0.050000000000000044,2.209395408630371,79,114,193,298,19204
535,77986,-208.46800000000002,19.10080851063829,47,32,0.050000000000000044,2.0701794624328613,60,36,73,144,19246
536,78145,-431.94399999999996,26.55427777777777,36,36,0.050000000000000044,2.1521196365356445,48,12,99,150,19286
537,78320,-450.42899999999986,26.928861111111104,36,37,0.050000000000000044,1.7982046604156494,54,22,99,157,19330
538,78803,171.4920000000002,11.801753424657544,73,49,0.050000000000000044,1.8168803453445435,81,204,198,353,19450
539,79176,-277.3270000000003,18.655825396825403,63,60,0.050000000000000044,2.2030200958251953,72,100,201,303,19544
540,79384,-251.41399999999973,19.175999999999995,54,41,0.050000000000000044,2.334223985671997,62,55,91,162,19596
541,79635,-170.01700000000034,16.562561643835622,73,52,0.050000000000000044,2.0814402103424072,85,71,95,196,19658
542,79902,-548.6039999999996,26.128347826086948,46,52,0.050000000000000044,1.7512708902359009,58,39,170,249,19725
543,80118,-509.58399999999995,25.07436734693877,49,54,0.050000000000000044,2.2632131576538086,67,55,94,178,19779
544,80301,-151.6689999999998,17.281867924528296,53,33,0.050000000000000044,1.8563663959503174,69,41,73,158,19825
545,80470,-397.48299999999983,21.700055555555554,54,50,0.050000000000000044,2.1655163764953613,70,31,68,144,19867
546,80688,-311.2589999999998,21.28529787234042,47,39,0.050000000000000044,2.071138620376587,57,76,85,151,19922
547,80931,-356.58299999999986,23.501074999999993,40,35,0.050000000000000044,1.9017038345336914,49,40,154,220,19982
548,81236,-118.49699999999922,16.30820634920635,63,40,0.050000000000000044,2.134395122528076,72,125,108,219,20059
549,81559,-420.17400000000015,23.634755555555547,45,43,0.050000000000000044,1.7072643041610718,60,102,161,290,20139
550,81847,-366.9769999999995,21.211981481481477,54,48,0.050000000000000044,1.818559169769287,66,69,153,243,20211
551,82137,-620.264000000001,25.887709090909084,55,67,0.050000000000000044,1.5692952871322632,73,73,144,246,20284
552,82438,63.08900000000072,13.275986111111123,72,48,0.050000000000000044,2.243412971496582,87,110,104,210,20359
553,82612,266.33399999999995,11.213777777777787,81,32,0.050000000000000044,2.70792293548584,91,48,35,133,20403
554,82822,-216.0719999999996,18.270615384615375,52,35,0.050000000000000044,2.000027894973755,62,48,100,183,20455
555,83060,-512.3739999999995,22.702137931034486,58,69,0.050000000000000044,2.2373695373535156,77,96,65,159,20515
556,83250,-209.42499999999984,17.63204545454546,66,49,0.050000000000000044,1.7488210201263428,78,41,71,158,20562
557,83468,-180.38499999999976,16.802708333333342,72,52,0.050000000000000044,1.805879831314087,81,78,59,164,20617
558,83708,-546.0350000000002,26.189456521739125,46,52,0.050000000000000044,2.1479830741882324,61,47,132,214,20677
559,83872,-387.96900000000005,21.618019607843134,51,45,0.050000000000000044,1.864715814590454,70,49,45,130,20718
560,84320,366.3319999999978,9.433350649350663,77,36,0.050000000000000044,2.3063347339630127,89,129,230,374,20830
561,84639,-439.29399999999964,21.97726315789474,57,55,0.050000000000000044,1.5647441148757935,71,89,159,258,20909
562,84937,-702.0159999999998,26.86122222222222,54,68,0.050000000000000044,1.879652500152588,70,77,151,260,20984
563,85270,-135.12900000000047,16.27767692307693,65,42,0.050000000000000044,2.5942020416259766,78,47,208,305,21067
564,85423,-327.79799999999994,21.244559999999993,50,43,0.050000000000000044,1.4286525249481201,61,35,57,126,21105
565,85709,-635.0129999999997,26.53672549019607,51,62,0.050000000000000044,2.065162181854248,63,59,164,248,21177
566,85791,-416.66600000000005,26.807235294117643,34,33,0.050000000000000044,2.1989426612854004,42,18,22,68,21197
567,85919,-280.90199999999993,21.98031578947368,38,28,0.050000000000000044,2.1855316162109375,47,16,65,120,21229
568,86227,673.3339999999997,6.241717647058842,85,26,0.050000000000000044,1.845542550086975,97,99,112,235,21306
569,86528,-846.7340000000002,34.28342857142856,42,68,0.050000000000000044,1.6376183032989502,60,58,183,272,21382
570,86794,-397.6300000000001,20.666290322580643,62,57,0.050000000000000044,1.8707305192947388,76,58,132,220,21448
571,87127,-236.25899999999996,17.893898550724646,69,54,0.050000000000000044,2.142820358276367,83,92,158,265,21531
572,87306,-14.82899999999914,14.987887096774195,62,34,0.050000000000000044,1.5721083879470825,76,45,58,145,21576
573,87537,-129.3959999999996,16.491178571428566,56,33,0.050000000000000044,2.197195053100586,68,74,89,192,21634
574,87885,56.00600000000041,13.22430303030304,66,46,0.050000000000000044,2.0133070945739746,84,145,119,234,21721
575,88194,20.775000000000038,13.989444444444455,81,60,0.050000000000000044,1.7932405471801758,99,102,108,229,21798
576,88328,-261.4680000000001,18.98562264150943,53,39,0.050000000000000044,2.103578567504883,69,42,23,101,21832
577,88614,-345.88199999999983,20.16562711864407,59,51,0.050000000000000044,1.4962563514709473,74,101,111,208,21903
578,88862,-322.9779999999995,20.128111111111107,54,44,0.050000000000000044,2.480513095855713,79,63,106,202,21965
579,89140,-319.8719999999994,19.97158620689655,58,49,0.050000000000000044,1.5431654453277588,70,56,152,233,22035
580,89337,-265.4949999999994,19.35754545454545,55,43,0.050000000000000044,1.9207870960235596,70,44,83,170,22084
581,89563,-217.45499999999996,17.256846153846155,65,46,0.050000000000000044,1.9884710311889648,81,69,76,163,22140
582,89797,-414.2719999999994,20.049068493150692,73,69,0.050000000000000044,1.7065415382385254,88,77,69,171,22199
583,90165,-537.3379999999999,23.780491228070172,57,62,0.050000000000000044,1.9902775287628174,70,113,185,303,22291
584,90452,-238.1919999999991,18.419016949152546,59,44,0.050000000000000044,2.297800302505493,71,69,147,237,22363
585,90782,-239.3779999999996,19.083999999999993,52,38,0.050000000000000044,1.9792720079421997,64,65,201,301,22445
586,91009,-310.5569999999997,19.53630909090909,55,43,0.050000000000000044,1.7868983745574951,71,50,106,191,22502
587,91286,-118.79299999999907,16.089725806451614,62,38,0.050000000000000044,1.3189482688903809,78,76,123,233,22571
588,91535,-206.76000000000013,17.36871428571429,70,56,0.050000000000000044,1.5932139158248901,79,75,95,193,22633
589,91724,-725.035,30.79313953488371,43,60,0.050000000000000044,2.192878007888794,60,36,93,160,22681
590,92042,277.5690000000007,10.746597560975623,82,43,0.050000000000000044,1.2826852798461914,95,102,121,235,22760
591,92250,-135.18299999999965,17.09128070175438,57,37,0.050000000000000044,1.71320378780365,78,32,98,182,22812
592,92525,-229.41299999999924,19.247204081632646,49,35,0.050000000000000044,1.9550951719284058,62,83,130,227,22881
593,92734,-566.1669999999999,31.174029411764703,34,43,0.050000000000000044,1.830216884613037,43,41,125,179,22933
594,93033,458.79099999999903,9.30150000000001,86,38,0.050000000000000044,1.7724831104278564,93,78,128,232,23008
595,93367,-155.02100000000016,16.800968253968257,63,42,0.050000000000000044,1.5277049541473389,78,100,156,272,23091
596,93619,-683.41,27.21150943396226,53,68,0.050000000000000044,2.0089471340179443,72,60,120,215,23154
597,93822,-293.5689999999999,20.273239130434778,46,34,0.050000000000000044,2.0987672805786133,57,46,100,175,23205
598,93921,-613.098,26.69261224489795,49,59,0.050000000000000044,2.085862636566162,62,21,16,81,23230
599,94390,-258.9579999999999,17.594685714285724,70,60,0.050000000000000044,1.7557774782180786,84,152,233,383,23347
600,94692,-245.50600000000009,17.52248000000001,75,59,0.050000000000000044,1.547416090965271,94,76,132,242,23423
601,94986,-141.4380000000002,16.184555555555562,72,49,0.050000000000000044,1.7070132493972778,92,87,115,224,23496
602,95060,-325.83799999999997,22.969692307692302,39,32,0.050000000000000044,2.2516486644744873,48,24,2,59,23515
603,95383,-304.5899999999999,20.898124999999993,48,39,0.050000000000000044,1.8463574647903442,67,108,148,249,23595
604,95525,-460.86000000000024,24.898888888888884,45,47,0.050000000000000044,2.008855104446411,54,47,41,111,23631
605,95655,-425.21999999999946,25.912894736842098,38,38,0.050000000000000044,1.5104994773864746,46,31,53,113,23663
606,95812,-347.3050000000003,20.47830357142857,56,48,0.050000000000000044,1.5680700540542603,73,32,52,130,23703
607,95924,-377.01499999999976,21.703854166666662,48,41,0.050000000000000044,1.5662380456924438,62,27,23,95,23731
608,96334,442.2759999999996,8.622582278481026,79,33,0.050000000000000044,1.6314786672592163,86,170,154,273,23833
609,96657,-408.199,22.52872916666666,48,44,0.050000000000000044,1.744634985923767,60,81,182,275,23914
610,96935,-216.2219999999997,17.54273015873016,63,45,0.050000000000000044,1.5747476816177368,80,95,103,230,23983
611,97130,-634.6960000000001,32.393028571428566,35,48,0.050000000000000044,1.6693699359893799,45,56,94,164,24032
612,97360,-527.1010000000001,27.391774999999996,40,45,0.050000000000000044,1.7763968706130981,54,33,143,222,24090
613,97524,-394.20499999999976,21.49830357142857,56,52,0.050000000000000044,1.684971570968628,72,62,30,110,24131
614,97653,-250.05899999999988,20.459744186046507,43,31,0.050000000000000044,1.9995858669281006,51,49,29,95,24163
615,97742,-252.25899999999976,20.287357142857136,42,29,0.050000000000000044,1.3902384042739868,53,17,19,73,24185
616,98226,-25.072999999999013,14.412402777777787,72,47,0.050000000000000044,1.7030466794967651,87,159,238,393,24306
617,98494,-301.7669999999999,18.92778333333333,60,47,0.050000000000000044,1.8572109937667847,76,82,110,206,24373
618,98706,-385.1979999999997,21.05978571428571,56,50,0.050000000000000044,2.046452522277832,71,56,85,173,24426
619,98932,-58.57100000000017,15.591290909090905,55,29,0.050000000000000044,1.6646372079849243,73,48,105,193,24483
620,99167,-390.3339999999999,20.810065573770494,61,56,0.050000000000000044,1.844000220298767,81,62,92,184,24541
621,99570,360.074,9.348810126582297,79,43,0.050000000000000044,1.477736234664917,92,174,137,286,24642
622,99898,-423.4409999999997,23.366479166666654,48,47,0.050000000000000044,1.522236943244934,62,81,185,289,24724
623,100061,-229.65,19.099019607843132,51,37,0.050000000000000044,2.1109986305236816,64,39,60,137,24765
624,100199,-392.70699999999977,24.5406923076923,39,36,0.050000000000000044,1.7116420269012451,53,23,62,120,24799
625,100274,-322.284,24.306181818181813,33,26,0.050000000000000044,1.6097749471664429,43,14,18,65,24818
626,100615,-486.21500000000003,22.670982142857145,56,56,0.050000000000000044,1.7995524406433105,67,110,164,274,24903
627,100814,-591.8210000000001,27.902688888888882,45,56,0.050000000000000044,1.0610575675964355,59,20,120,195,24953
628,100966,-264.06699999999955,20.07461702127659,47,35,0.050000000000000044,1.571869969367981,62,34,56,130,24991
629,101143,-188.06399999999985,18.40892307692307,52,36,0.050000000000000044,2.001960277557373,60,37,80,148,25035
630,101501,20.167000000000638,13.596355263157905,76,53,0.050000000000000044,1.3194767236709595,97,110,151,271,25125
631,101783,-138.32899999999944,16.85331818181819,66,46,0.050000000000000044,1.9965850114822388,85,96,101,222,25195
632,101972,-333.9610000000002,21.70025581395348,43,34,0.050000000000000044,1.771314024925232,62,42,85,165,25243
633,102347,-530.2630000000001,23.00644262295082,61,65,0.050000000000000044,1.3560775518417358,81,107,187,305,25336
634,102467,-344.91100000000023,21.169823529411758,51,44,0.050000000000000044,1.3443437814712524,65,30,25,99,25366
635,102641,-426.558,25.54152631578947,38,37,0.050000000000000044,1.9480154514312744,49,27,98,165,25410
636,102848,-167.243,17.246238095238102,63,44,0.050000000000000044,1.5600355863571167,72,62,73,169,25462
637,102989,-473.93999999999994,27.036111111111104,36,37,0.050000000000000044,1.6220718622207642,50,27,64,122,25497
638,103148,-635.1179999999999,29.9850731707317,41,54,0.050000000000000044,1.5129631757736206,55,31,73,136,25537
639,103346,-148.99099999999967,16.563666666666673,63,41,0.050000000000000044,1.6308975219726562,78,72,48,144,25586
640,103477,-351.14499999999964,21.444387755102035,49,42,0.050000000000000044,2.4271044731140137,64,30,37,106,25619
641,103688,-469.3669999999999,23.464471698113204,53,55,0.050000000000000044,1.4264914989471436,65,71,75,159,25672
642,103998,-112.17999999999849,15.609466666666679,75,49,0.050000000000000044,1.8476794958114624,85,78,147,256,25749
643,104302,-242.0379999999999,18.34246666666667,60,45,0.050000000000000044,1.708428144454956,75,80,149,241,25825
644,104475,175.49,12.100000000000005,71,29,0.050000000000000044,1.8225865364074707,80,52,41,128,25868
645,104633,-529.903,25.093680851063827,47,50,0.050000000000000044,1.5114939212799072,60,48,50,118,25908
646,104991,-87.36300000000003,15.454141025641038,78,55,0.050000000000000044,1.78811776638031,88,76,194,301,25997
647,105209,-327.1939999999996,21.913422222222216,45,38,0.050000000000000044,1.4921073913574219,55,54,109,198,26052
648,105343,-123.28099999999982,16.80528070175438,57,36,0.050000000000000044,1.7502729892730713,67,29,38,112,26085
649,105512,-123.55899999999997,16.525885245901637,61,39,0.050000000000000044,1.884021520614624,76,45,48,132,26128
650,105666,-313.212,22.686049999999994,40,33,0.050000000000000044,1.6578691005706787,52,25,77,139,26166
651,105873,-626.5029999999999,26.125796296296294,54,66,0.050000000000000044,1.5586202144622803,83,53,71,168,26218
652,106116,-181.90499999999963,16.73007462686568,67,46,0.050000000000000044,2.1074681282043457,86,58,99,203,26279
653,106217,-389.18700000000007,25.84932352941176,34,31,0.050000000000000044,1.7116423845291138,52,18,31,90,26304
654,106450,-258.4440000000002,19.491925925925923,54,42,0.050000000000000044,1.5115900039672852,67,78,88,181,26362
655,106680,-463.1850000000003,26.683918918918913,37,38,0.050000000000000044,1.2372463941574097,54,88,88,169,26420
656,106961,571.2869999999991,7.532841463414645,82,29,0.050000000000000044,1.6577212810516357,99,80,102,215,26490
657,107216,-101.33499999999962,15.571478873239444,71,45,0.050000000000000044,2.190261125564575,103,76,76,207,26554
658,107334,-111.269,16.979196078431368,51,30,0.050000000000000044,2.1650962829589844,63,22,33,102,26583
659,107639,52.350999999999914,13.78466233766235,77,42,0.050000000000000044,1.736543893814087,88,94,123,237,26659
660,107857,-379.7259999999999,21.81114285714285,49,43,0.050000000000000044,1.2819803953170776,67,53,98,174,26714
661,107980,-275.07499999999993,22.126999999999995,35,24,0.050000000000000044,2.101886034011841,45,15,63,113,26745
662,108256,-70.96199999999995,15.361188405797108,69,42,0.050000000000000044,1.6337227821350098,81,91,104,207,26814
663,108502,-349.15399999999977,23.00131707317072,41,35,0.050000000000000044,1.9500941038131714,59,77,110,207,26875
664,108667,-130.95399999999955,17.507913043478254,46,26,0.050000000000000044,1.7133959531784058,61,45,59,133,26916
665,108776,-262.0959999999999,20.143183673469384,49,38,0.050000000000000044,1.6062923669815063,65,36,8,78,26944
666,109252,280.75300000000163,10.232492957746492,71,36,0.050000000000000044,1.5014245510101318,87,115,274,425,27063
667,109488,309.80800000000005,10.538216867469892,83,46,0.050000000000000044,1.495510220527649,92,92,52,151,27122
668,109668,-281.6150000000001,18.674104477611948,67,55,0.050000000000000044,1.511711597442627,85,50,45,133,27167
669,109931,-554.5989999999997,24.391711538461532,52,56,0.050000000000000044,1.7872867584228516,73,67,123,224,27232
670,110085,-236.76800000000046,18.21358620689655,58,42,0.050000000000000044,1.471739411354065,71,45,38,120,27271
671,110167,-399.10699999999997,27.38345161290322,31,29,0.050000000000000044,1.4000489711761475,42,18,22,73,27291
672,110406,-165.70699999999977,16.28098717948719,78,59,0.050000000000000044,2.119687080383301,95,65,79,186,27351
673,110661,-505.4870000000001,25.419499999999992,46,50,0.050000000000000044,1.7064142227172852,61,75,119,209,27415
674,110847,-341.51699999999977,20.957113207547167,53,46,0.050000000000000044,1.6656246185302734,70,37,79,154,27461
675,111108,-133.65299999999942,16.619350877192982,57,35,0.050000000000000044,1.9620589017868042,70,56,135,226,27527
676,111373,-17.32499999999925,14.745743243243254,74,44,0.050000000000000044,1.793819785118103,82,69,114,213,27593
677,111528,-401.11699999999996,26.01077142857142,35,33,0.050000000000000044,1.7214672565460205,45,36,74,126,27632
678,111627,-267.956,20.160734693877547,49,38,0.050000000000000044,1.3593491315841675,64,27,8,77,27656
679,111932,137.8090000000003,12.54862025316457,79,47,0.050000000000000044,1.8685696125030518,104,116,85,207,27733
680,112111,0.4349999999999028,14.313416666666667,60,29,0.050000000000000044,1.6022405624389648,71,32,76,153,27777
681,112405,69.60500000000044,13.770725806451608,62,29,0.050000000000000044,1.800923466682434,70,63,161,258,27851
682,112609,-381.238,19.442114285714293,70,62,0.050000000000000044,1.7277212142944336,97,78,29,138,27902
683,112863,-347.38999999999993,19.262727272727282,66,56,0.050000000000000044,1.6935639381408691,95,54,105,204,27965
684,113342,-103.12800000000011,15.760109589041106,73,48,0.050000000000000044,1.4359838962554932,83,132,264,415,28085
685,113471,-230.6959999999999,20.11944186046511,43,30,0.050000000000000044,1.3427612781524658,52,21,56,113,28117
686,113756,-64.45600000000026,15.516500000000002,64,38,0.050000000000000044,1.2411539554595947,78,67,140,231,28189
687,113851,-281.997,19.837539999999994,50,38,0.050000000000000044,1.5480005741119385,61,22,12,75,28212
688,114169,-361.6800000000001,20.518448275862063,58,51,0.050000000000000044,1.5112380981445312,72,85,161,272,28292
689,114283,-393.807,25.65213888888888,36,34,0.050000000000000044,1.4257258176803589,50,31,33,90,28320
690,114495,-485.39600000000013,21.63780327868853,61,59,0.050000000000000044,1.7380276918411255,81,82,49,154,28373
691,114637,-274.53199999999987,19.018982456140353,57,44,0.050000000000000044,1.8492493629455566,66,31,45,112,28409
692,114962,15.635000000000455,14.144294871794886,78,58,0.050000000000000044,1.4668811559677124,94,120,111,228,28490
693,115191,-527.9049999999997,26.009239130434775,46,52,0.050000000000000044,1.323917031288147,58,23,148,213,28547
694,115448,-205.64999999999947,17.568939393939395,66,49,0.050000000000000044,1.5441625118255615,81,66,110,202,28612
695,115771,-378.1080000000001,21.02313333333334,60,66,0.050000000000000044,1.6796667575836182,75,76,172,264,28692
696,116138,9.640999999999977,13.881285714285726,77,42,0.050000000000000044,1.605769395828247,88,129,150,261,28784
697,116317,-465.8570000000001,24.041851063829778,47,47,0.050000000000000044,1.6182023286819458,60,30,89,157,28829
698,116655,-114.02299999999931,16.441453125,64,42,0.050000000000000044,1.7005890607833862,76,85,177,284,28913
699,116918,-567.6689999999996,23.70998360655738,61,68,0.050000000000000044,1.0712685585021973,71,56,136,220,28979
700,117013,-330.81700000000046,24.425205882352937,34,28,0.050000000000000044,1.65433669090271,43,16,36,85,29003
701,117266,-8.00899999999993,14.791295081967217,61,32,0.050000000000000044,1.2996197938919067,69,110,74,187,29066
702,117435,-225.23999999999936,19.138936170212762,47,32,0.050000000000000044,1.655848741531372,59,39,71,139,29108
703,117631,-423.2559999999998,21.17283870967742,62,59,0.050000000000000044,1.588639736175537,87,55,54,156,29157
704,117981,-150.43399999999951,16.775283582089557,67,50,0.050000000000000044,1.5530705451965332,82,119,149,255,29245
705,118329,-240.6739999999997,19.299307692307686,52,39,0.050000000000000044,1.7986928224563599,68,69,211,310,29332
706,118473,-239.67900000000014,20.34436585365853,41,28,0.050000000000000044,1.6060136556625366,54,34,56,127,29368
707,118671,-683.113,29.068760869565207,46,61,0.050000000000000044,1.3517531156539917,62,41,95,168,29417
708,118836,-485.49800000000005,26.576536585365847,41,45,0.050000000000000044,1.3171823024749756,51,28,86,144,29459
709,119017,-553.3889999999997,31.130878787878785,33,41,0.050000000000000044,1.5948787927627563,46,28,107,159,29504
710,119270,383.27099999999837,10.071654761904776,84,41,0.050000000000000044,1.5825212001800537,98,84,71,183,29567
711,119372,-265.48799999999994,20.880449999999996,40,28,0.050000000000000044,1.7791788578033447,51,24,27,86,29593
712,119674,-587.7299999999999,28.245476190476182,42,51,0.050000000000000044,1.342634677886963,74,86,142,257,29668
713,120013,-382.8999999999995,20.180967741935486,62,58,0.050000000000000044,1.334977388381958,79,92,168,270,29753
714,120287,-416.8550000000001,22.988191489361697,47,44,0.050000000000000044,1.7729641199111938,62,71,141,231,29821
715,120577,216.8959999999986,11.379108108108122,74,34,0.050000000000000044,1.0699352025985718,91,94,105,208,29894
716,120853,-436.00299999999993,20.358304347826092,69,68,0.050000000000000044,1.7530295848846436,82,66,128,225,29963
717,120996,-344.813,22.37549999999999,46,41,0.050000000000000044,1.713107705116272,54,35,54,115,29999
